Apartment ID,Location,Price,Size (sqft),Bedrooms,Bathrooms,Rooms,Has Balcony,Has Parking,Floor Level,Sale Date,Condition,Owner Name,Email,Phone,Has Elevator
db06ca1a-aeb2-4c1a-85dd-b3a8eca5e5d9,Dallas,116582.0,766.0,,,9.0,,True,Second,2023-07-12,New,Carrie Wilson,,664.588.7015x95801,False
73666909-d076-4af3-8c6f-5ff8302c6518,Austin,,,5.0,4.0,,,False,First,2020-05-12,New,Tristan Carlson,baileybrown@example.net,,
7f16458a-7b38-4d1c-9108-fa81c7a476c6,Houston,,,4.0,1.0,,False,False,Second,2023-05-26,,Michael Rodgers,,001-877-588-0605x4047,True
343ad2f0-593e-46c9-bf88-0c1bddfc69f1,San Francisco,704538.0,,5.0,1.0,6.0,,,,2020-10-12,Renovated,Richard Barrett,brandonmonroe@example.com,207-230-9277x5820,True
6268b3a5-30ab-46cc-b968-c3fc196b9659,Dallas,,,,3.0,7.0,True,True,,2024-08-19,,Jerry Davis,pgonzalez@example.net,(388)574-1798,False
0c8aeacf-0e17-468f-acb1-634095e5fdf5,San Francisco,622641.0,,2.0,,,,True,Second,2020-08-13,Needs Renovation,Jennifer Mitchell DVM,robertkelley@example.com,(497)870-9834,True
e00612c6-8598-47be-989a-849d1a427bb0,Houston,468733.0,530.0,3.0,,3.0,,,First,2021-03-04,Old,Alicia Shepard,greermichael@example.com,502.933.3183,False
00bd528f-8db8-48d7-bc0d-3f574186e954,Los Angeles,273181.0,,,,,False,True,Third,2024-08-22,Renovated,Roger White,watsonpatricia@example.org,750.987.9286,False
56399699-0e63-4fdd-8a7a-6628717749ab,New York,,,,,9.0,True,True,Third,2020-11-21,Old,Gary Rodgers,clarkroger@example.net,8849561750,False
6f679d14-eea9-4a43-bfa6-0e9b29941557,Chicago,,1031.0,,4.0,,False,False,Third,2024-01-03,Old,Richard Chandler,dbrown@example.net,(993)420-9191,
0047fd5a-297f-467e-b71c-a36ced8eb4de,Austin,,,3.0,2.0,4.0,,False,Ground,2022-09-05,Old,Sara Lewis,fordkevin@example.net,(846)670-4798,False
a4dd91dc-a915-4e23-8129-501a14e30dee,San Francisco,,,5.0,,9.0,,,,2024-01-22,,Anna Arias,smithjessica@example.org,(552)905-9424,False
d9ec65e6-d9de-4b66-b3a9-bbb5d1d5fb14,Los Angeles,,2959.0,,4.0,10.0,,True,First,2023-10-11,Old,Savannah Sweeney,johnhernandez@example.com,+1-596-565-6415x809,
461d4729-1f9a-43a9-86c7-8d9e0832380c,Miami,,,2.0,,6.0,True,False,Third,2022-03-20,,Nicholas Phelps,,001-252-579-2755,False
94a7d208-39be-4742-95dd-52684ad7de3d,Dallas,146073.0,2095.0,,,,True,True,Penthouse,2020-05-10,,Ryan Mcfarland,sreed@example.net,(301)513-4321,
f5c571d8-f5d6-485b-98ac-847172f0580f,Seattle,204347.0,2863.0,,,7.0,False,False,Second,2023-01-03,New,Brenda Brown,johnsonfrank@example.org,001-689-297-3230x5122,False
701e434b-f714-4c55-bd0b-2afeea3a29e5,,,2892.0,5.0,1.0,,False,True,First,2021-10-25,Old,Charles Stephens,,804.665.0781x01208,False
feb70a2a-7741-4892-9a58-ac0362e64a7d,,,,,3.0,,False,,Second,2023-01-03,Old,Lucas Ramos,zachary79@example.com,876-847-4919,
c249ae5a-2517-47de-a2d1-a4e49c2f2159,San Francisco,,3408.0,,2.0,2.0,,,Ground,2022-04-12,Old,Jeffrey Myers,michaelburton@example.com,603-937-3963x83764,
ce763c1e-de2f-49c0-8018-5f8f579b14ca,Boston,,,,4.0,,False,False,Ground,2022-06-28,,David Goodman,qlee@example.org,344-637-4652x3546,False
810e0b0e-c595-46cc-91b8-42c230fef926,Los Angeles,717101.0,1335.0,3.0,,,,False,Ground,2023-05-05,New,Angela Barnett,daniel67@example.org,(661)766-2100,
321c1cb1-a2ea-4a0c-b9c9-00ae6b64fe87,Miami,,3788.0,,,,True,True,Third,2020-07-14,,Christopher Wilcox,xtorres@example.com,001-982-975-9774x8730,False
de1ca443-832b-4c8d-8a14-3e77f0fb101d,New York,,,3.0,4.0,10.0,True,False,Second,2021-09-17,Old,Erin Reed,davidcain@example.com,(427)784-0111x782,True
3431a4ab-80ea-40e2-98fe-2b6e85564a6c,Seattle,194636.0,,,,8.0,False,False,Second,2020-04-30,Renovated,Dr. Jessica Keller,carolyn58@example.com,001-800-762-1465,False
7d9a9805-2784-40e1-87b4-2252a503188e,New York,,,1.0,2.0,8.0,,True,Second,2023-04-08,Renovated,Rebecca Haynes,carolyn10@example.org,585.895.4593x26604,False
a8b7ed7a-132d-4788-b4aa-884bb22a6e67,Austin,446259.0,2155.0,,,5.0,True,True,First,2023-09-03,Old,Jordan Buchanan,sarahcontreras@example.com,308-686-9318x79518,False
eee315c4-e023-42f2-8f66-6bfb496a2ee1,Los Angeles,,,,1.0,4.0,True,,Penthouse,2020-08-09,Renovated,Jay Singleton,bmeyer@example.org,(289)619-4504,False
26eeab62-3fc7-4c3d-986b-625a865f9905,Austin,,3333.0,,3.0,6.0,True,True,Second,2021-11-01,,Jon Stevens,gonzalezcorey@example.org,001-585-512-9280x237,
23411d11-3180-4376-bf2f-8d26e6def4c0,Chicago,,,4.0,3.0,8.0,False,,Penthouse,2020-11-18,Old,Anita Smith,,486-822-7417x6760,False
639c63cc-1f8f-4976-9337-a2554c7728b2,Los Angeles,,885.0,3.0,,2.0,,True,Ground,2021-11-25,Renovated,Stephanie Quinn,wdavis@example.org,549-482-3465,
7dd4132a-5ae3-4121-8421-4d7fe0be6b61,Seattle,,,5.0,,8.0,False,,,2022-02-17,Old,Crystal Nelson,chenelizabeth@example.com,+1-929-591-3887,
cdf0b2d7-510d-4128-b139-61dfed9119d9,,,,1.0,2.0,,,,Ground,2024-01-07,,Cody Rodriguez,katherine36@example.org,(266)392-1543,True
71017dab-93de-4076-acf9-47c48ab8ea27,Seattle,,2993.0,5.0,3.0,4.0,,,,2023-06-14,Needs Renovation,Antonio Carter,elliselaine@example.org,(679)372-0406,True
011415a5-78ff-4c0c-b76f-44781b4b3f0c,Los Angeles,222771.0,,4.0,,,True,,First,2023-08-17,Renovated,Todd Vargas,rachel24@example.net,(954)749-9299x7000,True
8821aa42-f071-47b3-b42c-81015969dcfd,Los Angeles,454581.0,,2.0,,,True,False,Ground,2023-10-06,Needs Renovation,Eric Lopez,ramirezmichael@example.org,(852)888-8628,True
e5d0b1b7-7173-4f29-af96-8db5dc3780fa,,901190.0,,,1.0,10.0,False,True,Second,2023-11-29,Old,Judy Garza MD,farleycarmen@example.net,287.805.6699x567,True
e1e1f93f-4d21-45f1-bd83-3b58e335205c,New York,,,5.0,3.0,,,True,First,2021-01-28,Old,Sarah Perkins DDS,mpace@example.net,001-828-891-8526x2605,True
6aded6d5-6a0b-4100-902d-60ea671f2ea6,,,,3.0,4.0,7.0,True,,Third,2023-12-10,Needs Renovation,Annette Jackson,tanya76@example.com,+1-836-632-8898x8092,True
604c8b40-8296-4c17-b5a3-f5a9502bc9ef,Houston,,1107.0,5.0,1.0,,True,False,Third,2024-02-25,Needs Renovation,James Vasquez,wilsonwilliam@example.com,(332)580-5410x300,True
07ae9996-19bb-41dc-8838-543ee550fd55,San Francisco,,,,,,,True,First,2021-05-04,Needs Renovation,Victoria Case,lacey13@example.org,(862)408-6955x31937,True
0b264d4b-7e8c-4d25-a621-56369c9bfedd,Houston,,,,3.0,10.0,True,True,,2021-01-14,Needs Renovation,Jacqueline Russo,kerriphelps@example.org,563-388-1278x472,False
55b779d1-4fad-461b-a440-ffb789028703,Chicago,,,2.0,2.0,9.0,True,,First,2023-12-31,Renovated,Micheal Golden,farmerapril@example.org,6653247526,False
75ec880f-0288-4f56-937e-4a45ce9e0aca,Boston,754139.0,,3.0,,2.0,,,Second,2024-09-19,Needs Renovation,Deborah Phillips,brianagreen@example.org,220.815.5450,
baa5f1bf-4618-4e81-a49b-27e1c85228e9,Austin,,,3.0,3.0,,True,True,Penthouse,2023-09-26,New,Laura Green,,956-948-6962x118,False
18854f02-727a-4dea-b149-ab1e19ba33ce,Los Angeles,,,,4.0,,False,False,Second,2023-06-04,,Laura Porter,usalazar@example.com,710.205.2172,
e42b41b0-d28c-4c9d-9834-5f6b83c92fbf,San Francisco,303372.0,1082.0,,2.0,2.0,False,True,Second,2023-10-19,New,Mary Bates,scotttravis@example.net,936-515-5502x3400,False
9390616a-fd65-402f-bb8b-68f76e14f797,Houston,149367.0,2869.0,1.0,3.0,,False,,Ground,2024-08-29,,Susan Smith,frostmark@example.net,001-504-334-1118x5316,True
dff2c974-c271-4187-9bb4-62ef3b099180,Boston,881129.0,,1.0,,,True,True,First,2020-08-16,,Ashley Wheeler,kennedybryan@example.org,245-716-9026x4638,True
641cb34b-84f3-4ab0-9987-ecec7b571a81,,949802.0,3238.0,,3.0,,,False,Third,2022-10-12,Old,William Howard,rodriguezjoshua@example.com,(381)210-2788x2559,True
24c25ade-4e3a-4de3-9cc7-db9e86b11b82,Boston,,,,,7.0,True,,First,2023-07-19,Old,Andrew Lewis,irush@example.net,784.309.0070x9352,False
7fcc6de7-976e-43ad-b23e-db2d2991ac1c,Boston,,,,1.0,4.0,True,False,,2020-12-06,New,John Howard,colleenolson@example.org,(455)715-4741x3122,
eb20ba58-ff3e-45ff-98a7-6c9b964c98ae,Los Angeles,,,3.0,4.0,2.0,,False,,2023-05-10,,Derrick Clark,marvinclements@example.org,548.948.4051,
3fbd5eb2-368f-443f-9b12-6f9da81f6a1c,Houston,,2404.0,,1.0,6.0,False,True,Penthouse,2020-02-09,,Aaron Green,mary11@example.org,360.782.7058x995,True
fee16e8d-e5b1-4187-94bc-42ffaa53f599,Chicago,,1535.0,,1.0,2.0,,True,First,2023-02-16,Renovated,Kelly Castro,rparks@example.org,(671)805-1349x584,True
b073b646-5ffe-4f57-94af-f359a5ad267a,Seattle,833831.0,,4.0,,,True,False,Ground,2023-07-16,New,Adam Fernandez,stacyphillips@example.org,(939)907-3480x96524,
1e62dd9a-77e7-402a-837f-47f2cc0dc9cd,Miami,713612.0,845.0,,,,False,True,First,2020-10-27,Needs Renovation,David Hogan,julie65@example.net,+1-697-341-2396x97393,
8645bcbe-0c42-4b11-8800-593c8c520930,San Francisco,514809.0,,,,10.0,,,Penthouse,2020-06-14,Needs Renovation,Kelly Odom,,001-804-284-4834,
5d2814b3-fe31-42e3-a9f2-cb063de3751c,Austin,,,,,,False,True,Ground,2024-09-26,Renovated,Victoria Williams,blevinscynthia@example.org,(703)226-9190,False
c0fc7a12-0ff2-4a7c-9980-273699b71a86,Houston,,3061.0,,,,,True,Third,2022-02-28,,Karen Martinez,sburton@example.com,634-486-3946,False
4c941a38-e4e3-4e81-87e9-b6eeabac27bf,San Francisco,126321.0,,,2.0,,False,,Third,2023-08-29,Renovated,Charles Sosa,christophercarter@example.net,+1-943-484-4947x975,True
3503d1ee-3777-427c-8359-3df8f88a2e15,New York,,3283.0,,,3.0,,True,Second,2021-02-21,Old,William Ramos,ruben37@example.net,435.589.2354,True
59103a36-1679-4fa4-a600-533b12b7ddb5,Chicago,576453.0,,,4.0,,True,True,Second,2024-01-25,Old,Russell Dickson,richardsonelizabeth@example.org,(309)839-0655,True
d2b55c1d-8fa1-469c-8a5f-7673a4b61fb1,Austin,370771.0,412.0,1.0,2.0,9.0,False,False,Second,2022-12-05,,Crystal Thomas,sean08@example.org,662-881-3408,False
7dedd52a-5271-47e7-9042-f2f2d71e0d3c,Houston,,,1.0,,8.0,True,,Penthouse,2023-05-29,Needs Renovation,Robert Gomez,vjohnson@example.com,001-875-323-1939x1095,
bd053011-90e8-4135-8be4-0d2985ed7efd,Austin,,501.0,4.0,,9.0,False,False,Third,2020-09-30,New,Kimberly Chambers,sandra82@example.com,803-771-0056x558,
b76ad98a-e345-41c4-aa00-d00b482bc127,New York,,1433.0,,1.0,,True,True,Second,2022-08-20,Renovated,Kelsey Gilbert,jacksonadam@example.com,001-559-501-8006,
a102b613-5450-4eb8-84b7-2836d32401df,Los Angeles,,,,,,True,True,Ground,2024-09-29,Old,Donald Garza,jennifer70@example.org,+1-245-651-2077x74212,
6c3339de-8690-4b6f-84d2-e768374a8e16,,890626.0,1536.0,,2.0,9.0,,,Third,2022-08-11,Needs Renovation,Sierra Williams,jonesthomas@example.org,329-311-1616,True
61433489-9fbc-407a-b527-e96e7713d233,Los Angeles,,,5.0,,,,True,,2023-12-15,Needs Renovation,Terri Alvarez,justinpope@example.com,898.575.5596x777,
297dfeb9-170f-41a2-be59-e8647c8d4c4f,Dallas,302125.0,,,,,False,True,,2021-04-24,Old,Jennifer Solis,andrearivera@example.org,+1-959-734-5677x75610,
050d8f36-2e5f-4ccd-9d35-62af2f7441c6,Miami,956066.0,,2.0,,,False,,Third,2023-04-18,New,Janice Ortiz,milesann@example.com,+1-842-697-2687x809,True
e4dc6d6e-7c8b-477e-a3e9-799c924f1707,Dallas,,1037.0,2.0,,,True,False,Third,2024-11-03,,David Bowen,raymond87@example.com,(895)306-5891x019,False
2b3a8dcf-bd07-4a94-b14f-d5acdf016b31,Boston,516562.0,3032.0,4.0,,5.0,,False,,2021-08-03,,Sabrina Parrish DDS,usawyer@example.net,239-200-6436,False
a8475cac-02ff-4e76-95df-67ecd162c5d9,,,,1.0,4.0,,,,Third,2021-02-18,Renovated,Amber Stewart,yporter@example.org,542-659-5193x02661,False
9855ac27-ed45-4127-a000-f7f8e467080a,Dallas,,,,1.0,7.0,True,False,Second,2020-01-26,Old,Thomas Bradley,michaelrivas@example.net,+1-457-838-5141x95624,False
161a3912-d060-4384-bbcf-ca534159710b,,,2499.0,3.0,1.0,,False,False,Second,2022-03-31,,Keith Rose,,737-790-9587x290,False
10439553-7a43-4f14-99a1-97f1033e5a96,Houston,,769.0,,,,,,Penthouse,2023-02-17,New,Peter Mckay,markcurry@example.org,397-557-8852x5527,False
5b3eb01f-584e-4f48-9349-8e72c0d4c24f,New York,489014.0,,,1.0,,False,True,Third,2024-03-18,Old,Ricky Melton,,267-456-8533x96527,
9093a56b-82ac-4cd3-9b3c-9d6a1b7239ad,Dallas,,3714.0,,4.0,6.0,False,,Third,2022-08-01,Renovated,Phillip Nunez,hernandeztyler@example.org,001-650-356-5210x16787,False
9ff6aceb-560f-44ae-aeb0-8c18902de812,Houston,,1960.0,,,,True,True,Third,2020-01-07,New,Jason Martinez,nathansmith@example.org,230-380-2906x29396,True
906e135b-dbcb-4506-b2b6-83c8d3f6bfa5,,495688.0,,3.0,4.0,,False,False,,2022-08-13,New,Andres Higgins,,312.307.4293x49627,
75298214-dcb6-4b96-ad48-65fc80d259d9,Austin,,,,,3.0,False,,,2022-05-05,,Danielle Mills,higginsmark@example.com,001-685-810-1511x9550,True
867595a6-d8ce-41db-b99a-148ec01f0e1c,Dallas,,612.0,,,3.0,False,True,Third,2021-06-29,Old,Benjamin Hawkins,marcomorgan@example.com,+1-290-978-1727x5128,False
feac30d5-ca5b-4321-bea2-a74ed79043c5,Dallas,297613.0,,,2.0,,False,True,,2024-08-19,Renovated,Jason Conrad,devin14@example.org,+1-288-921-9028,False
ca1de09e-ca06-46dc-8da9-93a9fe0818b8,Los Angeles,887105.0,,,2.0,5.0,True,,First,2022-03-10,,Mercedes Kelley,clifford95@example.com,+1-280-417-8533,False
33ccf9f4-e1ae-44a9-9d12-cb0a65fffb27,San Francisco,733767.0,,,,2.0,False,False,Ground,2024-11-24,,Kyle Daniels,belljesse@example.net,4853668821,
7c71a19f-0105-47c2-b88f-216db31ebea0,Miami,154911.0,,2.0,,4.0,,False,Penthouse,2021-08-07,Renovated,Randall Williams,petersjose@example.org,853-327-5054x52360,
afb9e51d-be5f-479b-aceb-2f61c73b0818,Chicago,,,,3.0,10.0,False,False,Ground,2022-08-06,Renovated,Edward Hammond,ynash@example.net,(989)563-9288x685,
308c45d3-2f70-4459-95c6-44dede674123,San Francisco,986926.0,,,,8.0,,False,Penthouse,2024-03-17,,Susan Rice,websternicholas@example.com,,True
d965aa6f-5856-4b9b-9b47-4a9a78a6226f,Chicago,746374.0,1690.0,,2.0,2.0,,,First,2021-07-12,Needs Renovation,Justin Kennedy,gabriellebradley@example.org,001-205-286-2471x3552,False
637ec5f0-72ea-4378-be15-ad59364c72fe,Austin,753865.0,3565.0,1.0,2.0,,True,False,Second,2020-04-23,New,Devin Chung,sberger@example.com,(584)256-3472x5564,True
39ceb506-7811-426e-9fef-d6c63030027c,Los Angeles,205668.0,,5.0,,,True,True,First,2022-12-27,Needs Renovation,Shannon Crosby,,001-479-223-3687,
cfeb5bd5-5b10-4b5c-85d7-69a4a6e0715a,Boston,713329.0,1690.0,5.0,,,,True,Second,2021-04-14,Needs Renovation,Joseph Wright,ellen62@example.net,001-787-579-1143x09998,
867909d0-381d-4ead-bd67-925a8ac943c6,Seattle,448221.0,2815.0,4.0,1.0,5.0,,,,2022-09-28,New,Toni Wilson,soliscatherine@example.org,223-776-3666,
4451d6b7-9789-49ae-b41c-fe79389a5333,,606431.0,3016.0,5.0,1.0,4.0,False,True,Penthouse,2023-01-22,,Amber Davis,dianamatthews@example.com,322-370-4897x84662,True
25313fcc-d5df-4feb-bc21-614c72370056,Dallas,209580.0,2795.0,,2.0,,False,True,Ground,2023-02-08,Old,Rita Fleming,julie88@example.org,+1-962-509-2126x784,False
191b2b5a-a528-4877-b977-fabcc6e9c2af,San Francisco,,,,3.0,9.0,,,,2023-06-26,,Kristin Davis,burtontracy@example.net,(752)856-4582,False
fa03bccf-8119-44da-9285-dd1ca1b263fb,Austin,,,2.0,,,True,False,Penthouse,2024-01-02,Renovated,Sarah Garrett,melissaleon@example.net,798-830-0882x16276,
73673da0-029e-44cc-88b9-70f2de0b73cb,Austin,930474.0,,,1.0,,False,,Second,2020-08-01,,Summer Baker,christophermiles@example.net,2437104219,True
1b8f833f-1595-4ed8-91cc-08b4cafae836,Chicago,670431.0,,,3.0,,False,,Penthouse,2024-10-28,Old,Daniel Torres,hlynch@example.org,919.926.8495,True
b1cc18c3-87f2-45f2-a15f-94cb8e785d07,Miami,791907.0,,4.0,,6.0,,False,Ground,2021-01-22,Old,Geoffrey Morales,stephanierose@example.net,001-440-652-8635x6152,True
113d3c65-df75-4e45-a2bb-2d927a1e4309,Miami,884998.0,,,,3.0,,,First,2022-02-11,New,Regina Hansen,michaelreese@example.net,552.412.4393x31860,False
1561c45e-153d-4a70-8ad5-06b05896588c,Chicago,294712.0,,,2.0,3.0,,False,Penthouse,2022-03-28,Needs Renovation,Robert Williams,kirbyjason@example.com,6836147904,True
7529e3e3-3c0b-4ab1-971e-2bacd73ef627,,755595.0,,5.0,2.0,,False,,,2021-01-13,,Kelly Vasquez,jessica71@example.org,6605026118,False
a4cda9a2-4453-47ec-b39c-2c4413077c69,Austin,,1992.0,,,,,,First,2023-10-30,Old,Hannah Page,jonathanmiller@example.org,(619)297-2317x9105,False
92c61433-9786-440c-818d-ae145b134d07,New York,,,3.0,,,False,,,2021-04-24,New,Brian Miller,samuelhuang@example.net,557.840.2628x27697,False
8345df50-3d3e-46b5-9e8c-846ccb71eded,Boston,,,1.0,4.0,,False,False,Penthouse,2024-06-22,Old,Christina Oconnor,sierrawood@example.org,213-944-8728x330,
445f2650-5e6e-4f51-8fcb-ed08de64986e,Houston,521593.0,1606.0,,2.0,,False,,Second,2021-10-13,Needs Renovation,Natalie Lopez,clarence93@example.net,774.355.7064x6342,True
6a834a7e-c100-4482-ae55-aa1195e727c6,Los Angeles,,911.0,,,,False,,Third,2020-02-14,Needs Renovation,David Ward,espinozaabigail@example.net,+1-740-854-4205x97442,False
f705c6d5-1b9a-4288-b7f6-11f98e0e6bb2,Miami,,,,,7.0,,True,Third,2023-09-29,Old,Samuel Brown,lauraolson@example.net,+1-918-650-0680x555,False
0bc1bfe4-c6ca-46c9-8569-8b947da2db2f,Seattle,750115.0,,5.0,1.0,,,False,Penthouse,2024-04-15,Needs Renovation,Kimberly Olsen,rduran@example.org,339.445.2358,False
d2ae1a01-74c1-4201-b0a2-9ab9cd81a80e,Miami,,3119.0,,,,,False,Ground,2020-02-04,New,Adam Lambert,simsashley@example.com,,True
0153d507-84c4-421b-a1b8-66423981ba13,,327085.0,3855.0,5.0,4.0,,True,False,,2023-07-25,Old,Kevin Stanley,marqueznatalie@example.net,+1-958-831-9586x7406,
6c6a2d36-2ca9-4766-bf81-faec380eb751,Los Angeles,,770.0,,3.0,,False,False,,2022-11-04,Renovated,Kimberly Brown,sarah91@example.org,,False
c6c4197a-3c0b-4c48-9114-c9523de9e177,Houston,778119.0,1459.0,3.0,,5.0,,True,Penthouse,2023-08-18,New,Kathy Goodman,theresa25@example.org,001-915-352-3700x437,
ee0b4b86-49ce-4a6e-8d92-3d188fc2c76f,Chicago,210235.0,,,1.0,7.0,False,True,Penthouse,2022-09-25,New,Sarah Johnson,brownpatricia@example.net,(386)743-9447,True
74ab469d-3b50-4892-81c1-372b74e1fd98,Chicago,720885.0,684.0,5.0,,,,True,Penthouse,2024-08-21,Needs Renovation,Joshua Fuentes,,,True
1fc2d3bc-de91-4336-be32-a503f005396c,Miami,,,1.0,4.0,,,,Third,2022-01-07,Needs Renovation,Valerie Blake,sanchezjohnny@example.net,561.546.0931x21850,False
f0b81a93-456a-4bc1-990e-9439288f7d6a,Los Angeles,800491.0,2940.0,4.0,4.0,4.0,True,,Penthouse,2021-09-12,New,Stephen Henry,hhouston@example.com,797.885.9829x31400,False
234d12cd-6631-4200-9156-35de7002b0fb,Austin,925655.0,,,,10.0,,False,,2022-08-29,,John Beasley,crossrandy@example.com,001-574-532-9919,False
5af72c59-1bb7-4395-91f0-145671029962,Dallas,203260.0,3066.0,5.0,1.0,9.0,False,True,Second,2024-08-11,Old,Omar Adams,michael15@example.org,895-732-0249x5782,
3ba80c74-1d4c-4110-9016-cb721d40d52a,Miami,931031.0,3546.0,,1.0,,False,True,Second,2020-11-12,,Christian Silva,quinnheather@example.net,7266649062,False
d35aabb2-3b39-455c-b767-0a445e661003,Houston,,,,4.0,2.0,False,False,Ground,2023-12-19,New,Heather Winters,johnfisher@example.com,315-506-3166x9474,True
df84fd07-02c1-4f1a-a925-dcbfd96d9550,Dallas,381748.0,,,,10.0,False,False,,2024-12-05,Old,Stefanie Wallace,weberevan@example.net,001-489-711-9231x4777,
18c108b8-c7fd-4a95-bdb5-d9d9a582f4c0,Dallas,792090.0,,4.0,,,,True,Third,2021-06-21,Old,Emily Jones,jennifer45@example.net,8276993025,True
8a7828b7-10c0-415a-af76-e5c5249033e3,Los Angeles,,,2.0,2.0,,,,First,2024-04-28,Old,Sydney Friedman,edward01@example.com,(735)290-3246,True
80e546cd-d5d4-49d6-9dc9-50db12d79ff4,,226770.0,3353.0,,4.0,,False,True,Ground,2022-05-27,Needs Renovation,Amy Oliver,kristine25@example.net,542.655.2092x909,True
55f49ad6-d7e3-40b1-b19e-59bd6c05656c,San Francisco,929284.0,3604.0,5.0,,,False,False,Third,2022-02-25,Renovated,Jacob Mendoza,karastrickland@example.org,001-412-202-8786x766,False
fd815df9-11df-4102-a662-240670ea81e2,Miami,383791.0,866.0,,1.0,4.0,,False,Second,2024-02-05,,Sarah Hudson,hernandeznicholas@example.org,369-723-0224,True
09d3af36-1986-47f8-b7b5-0ad5368b11f5,Los Angeles,,,1.0,3.0,4.0,False,True,Ground,2021-12-25,Renovated,Shannon Horn,udelgado@example.org,+1-994-611-3282,True
98d9a68b-588e-42fa-b518-c0d2b247217d,Los Angeles,,3774.0,,,9.0,,,Penthouse,2022-03-25,Needs Renovation,John Perez,lperry@example.net,552-994-7198x4832,True
fbb0fc02-3b47-42ec-9ed4-20314abfa778,Boston,984833.0,,,3.0,,False,False,Second,2021-03-13,Old,Chad Lane,ohebert@example.net,808-252-3101,False
bfcf4497-de9f-4bca-9106-f837f76446c3,Miami,,,3.0,4.0,4.0,,,Third,2023-04-09,Renovated,Victoria Mathis,lrobinson@example.com,+1-510-830-9272x22897,False
92b67cdb-e3f2-4833-9e71-e304564756ea,Dallas,817952.0,,,3.0,,True,,First,2021-05-27,Needs Renovation,Samuel White,carrollgregory@example.net,001-633-619-2173,False
bf5da403-e547-4851-b65c-e404e09861f8,Chicago,,,,3.0,6.0,,,First,2021-01-28,,Michelle Patrick,tgonzales@example.com,383.585.6167,
c4039cdd-8372-4d5a-838c-a82203c62293,,502855.0,,,,,False,False,,2024-08-09,Needs Renovation,Paul Becker,martinezmichael@example.org,290-362-4889x3512,
e97b0a47-f766-4815-a903-62c6ccbcede3,San Francisco,,,3.0,,,False,,Penthouse,2022-12-06,Needs Renovation,Amanda Christian,adam96@example.org,307.377.0178,True
23ddb2f0-5960-43c1-bbad-f147888240a7,,,,,1.0,,,,Third,2021-07-30,Needs Renovation,Debbie Martin,latoya51@example.com,001-753-283-8776x7981,True
fc240d85-3c4b-4745-b292-9927e8408720,Houston,406861.0,,2.0,2.0,,True,,Ground,2023-07-27,Needs Renovation,Donna Tucker,amandapowers@example.org,,
85f79ff8-1c3c-43c5-9b27-d53ac5145fe9,,854144.0,,3.0,3.0,3.0,True,False,,2023-09-27,Needs Renovation,Kelly Sutton,qkennedy@example.com,(275)973-9410,False
885bfe80-8565-43a7-a288-6b50bd106a04,Dallas,654695.0,,,,2.0,True,False,First,2020-08-23,Renovated,Kevin Rush,,678-798-5174,False
d4af4e69-bb03-4c5c-86bc-604c2c445e82,,,,,,8.0,,,Ground,2021-06-14,,Amber Jones,casechristopher@example.com,877-464-5977,False
a38c1886-13d3-4cc2-97e4-075f471f4973,Chicago,,,4.0,1.0,,,False,Ground,2021-04-07,Needs Renovation,Kevin Valentine,ygreen@example.com,692.539.1733,True
1c12c21b-8f16-4c49-8423-fa9c56c452b2,Los Angeles,785608.0,3636.0,,,8.0,,False,,2020-08-30,,Christopher Hull,gwendolynjennings@example.org,(454)599-1397x881,True
cd5e13e3-d649-4d8a-a8b5-789fd483a388,Boston,,,,3.0,6.0,False,False,First,2020-08-21,Renovated,Natalie Gray,anne00@example.net,+1-986-707-9167,False
d948503c-4797-4c7a-8990-18b0fad5f992,Los Angeles,,,,,4.0,,,First,2020-05-09,,Joseph Jackson,,(557)460-5374x029,False
33ac0791-07ac-4ae0-b0b2-40a4a56be880,Chicago,,3612.0,1.0,3.0,7.0,True,True,Third,2024-02-12,,Julia Brown,,640-960-0577x664,True
ea55b937-e41a-41f6-a70b-589137763538,Miami,,676.0,4.0,1.0,,False,True,,2023-03-27,Old,Caroline Nguyen,pamela88@example.org,(610)499-1404x8894,True
1a6b30cf-ab00-498b-b2ed-92d13bab1be4,Houston,477789.0,,,,,,False,Ground,2020-12-12,Needs Renovation,Jordan Gibbs,davismatthew@example.com,(640)423-6363x0076,
b9e71aab-6e83-4472-b306-bf4c9a9c341e,Seattle,508077.0,2088.0,,,,,True,Penthouse,2024-02-02,,Jonathan Cooke,annacruz@example.net,001-640-834-1790x055,True
18d4c1c9-c4e7-4fb8-a716-9c2d72bcd562,,199949.0,,,,7.0,False,True,Penthouse,2024-11-22,New,Bob George,chad38@example.org,588-765-0140,False
86bcc600-ff98-4384-9e8a-3e9725711ac5,San Francisco,,634.0,3.0,,,,False,Third,2021-03-27,Renovated,John Stevens,coxjames@example.net,9863358549,False
31b42b54-723b-4111-b52e-d81f8d3b7eb0,Boston,180578.0,,4.0,,8.0,,False,Third,2020-07-10,Renovated,Thomas Sims,twhitney@example.org,,
4041302d-1b6b-47c8-953e-18b6738f3578,San Francisco,567390.0,2146.0,,3.0,,,,,2021-03-16,Old,Molly Delgado,sanderson@example.net,4616457645,False
6e68f6ba-61ff-48e4-9e47-4aa4c892d623,,873886.0,2964.0,2.0,1.0,4.0,,,First,2024-10-06,,Jill Schmidt,jonathan82@example.org,+1-562-747-4986,True
