ID,Name,Job Title,Company,Salary,Location,Hire Date,Email,Phone,Department
c29936ac-d6a6-4def-9e27-e5cbaea22433,Alan Abbott,,Amazon,,New York,2024-02-26,,+1-215-827-9812x651,
7445c7ef-4cd4-42d5-b152-e010c30c39fb,Juan Robinson,Sales Executive,Tesla,140739.0,New York,2024-03-11,katherine71@example.org,237.514.8120x439,Product
206fd4a1-7cfc-43a6-baed-e5ae13929af1,James Gregory,HR Specialist,Google,199707.0,Remote,2024-05-12,xjenkins@example.com,+1-273-406-9467x532,
15691050-9483-444b-a8ea-8d612b49b9b3,Julie Saunders,Software Engineer,Microsoft,,New York,2024-10-01,jakeconrad@example.com,001-759-837-2758,Engineering
ee4388b5-1369-4568-b4a4-a1eeecaca2e7,Anna Davis,Software Engineer,Facebook,56938.0,Paris,2024-01-16,timothymiller@example.net,(315)821-0296x862,Human Resources
7a11293a-6d3f-4d94-97ab-4fecd451f9d0,Kelly Perkins,HR Specialist,Google,,Remote,2024-10-14,dillondebra@example.net,001-612-482-1522x1733,Engineering
31df6ecd-eff1-40f9-a334-323653bdef23,Jennifer Edwards,Product Manager,Tesla,,Remote,2024-02-25,kathleen38@example.com,(476)499-2815,Human Resources
fd666d26-4288-496c-8612-73a9b8466b43,Maria Hays,Data Scientist,,,Berlin,2024-08-25,rtapia@example.com,(531)512-6226,Engineering
cee35bb5-8366-4748-9fdd-72c70e09deb1,James Strickland,Product Manager,Google,155745.0,Paris,2024-09-15,aturner@example.net,592.647.9710x26800,Human Resources
c4ecd251-60b5-4e64-88e1-ee093fba189e,Anthony Sloan,,Google,,,2024-11-05,zbowers@example.net,,Human Resources
7555c353-2b78-4848-bf89-df1402f88953,Kevin Miller,,Amazon,,,2024-06-12,hnguyen@example.net,624.243.1790x2070,Human Resources
cadbd586-f1a2-45ea-85dd-7c2c2632342d,Antonio Tyler,HR Specialist,Amazon,,Remote,2024-11-25,christineellis@example.org,(582)261-9015x220,Sales
547a36bc-c416-471a-896b-e0fc54897407,Robin Perkins,Software Engineer,,167955.0,San Francisco,2024-04-06,matthewray@example.com,204.521.4380x541,Product
eb7ec745-4da5-4a09-affc-bf9641ca4b7e,Erin Johnson,Marketing Manager,Google,,,2024-07-12,badams@example.net,570-734-2246,Engineering
7bf7f082-9452-4109-811c-fa823f5967af,Allison Morrow,Data Scientist,Microsoft,,Berlin,2024-10-14,stantonjames@example.org,388-990-1318x12127,Marketing
ae91c72a-bf01-438b-9b7a-1189b09a148a,Thomas Smith,Marketing Manager,Facebook,178193.0,New York,2024-10-03,griffinjennifer@example.com,899.645.7352x5329,
748cd28a-505d-45eb-93d5-3138713f8b5e,Brianna Smith,Software Engineer,Amazon,,Berlin,2024-11-29,derrick82@example.org,001-825-473-1041x91944,Marketing
ea7ee0eb-e2d8-4b5e-a4e1-eb927e3302f1,Teresa Williams,,Amazon,,Remote,2024-07-10,shannon35@example.org,+1-638-871-1001x288,Human Resources
6e6ce012-f8e2-41e3-b3eb-b061c3f997b1,Anna Sutton,Software Engineer,Microsoft,,San Francisco,2024-10-31,,001-781-865-0798x6923,Sales
f3de1f95-94d1-4b54-b77e-a3adbc196850,Anthony Arnold,Marketing Manager,Facebook,187695.0,Berlin,2024-10-06,bjackson@example.com,925.719.3564x63495,Sales
c3b784a0-63e7-48cc-a5d9-36359b1e9494,Lisa Wolfe,Sales Executive,Amazon,91363.0,Berlin,2024-03-07,michael05@example.com,001-715-633-7140x82220,Product
a1f29518-56c4-4df2-88b8-90184ce305a7,Keith Small,,Google,,New York,2024-05-19,oblack@example.org,+1-772-896-2770x2373,Marketing
cff31189-1264-4f56-b3d0-4fa2df111fd8,Alexander Yu,HR Specialist,Microsoft,196110.0,London,2024-04-30,billymathews@example.org,(879)710-6618,Marketing
f034fcfe-78d7-4fac-a4d2-042c0f539aa0,Tracy Page,Marketing Manager,Apple,,Berlin,2024-08-17,ppittman@example.net,7357073635,Product
79ca3638-6cd1-42fa-90cf-0f4c059cbb0e,Carolyn Sanford,Sales Executive,Amazon,175826.0,Remote,2024-11-03,samantha01@example.net,+1-927-245-7875x351,Sales
3b28b5e1-f88a-42f5-a47f-21739980ab43,Brenda Ferguson,Marketing Manager,Microsoft,,New York,2024-06-29,michaelmatthew@example.net,(242)932-1378x2727,Engineering
f8e9f27a-c36b-45ac-9722-eb2ccef4e56d,Jessica Montoya,Product Manager,Facebook,132250.0,Berlin,2024-07-27,,6802059621,Marketing
1f79a4e4-f288-43fb-935b-db04ce896cb7,Terry Chandler,Marketing Manager,Google,164381.0,Remote,2024-07-25,john74@example.com,001-489-503-9108x1836,Marketing
88588c73-711b-45d1-9030-2d4b6e84c2f1,Carolyn Ortega,Data Scientist,Facebook,,,2024-11-06,angelachavez@example.net,6922994116,Human Resources
c15041a4-206f-4ab6-bc20-763eccc0c510,Brandy Flores,HR Specialist,Amazon,199325.0,San Francisco,2024-07-20,david10@example.net,001-879-838-4235,Engineering
d6845b36-ab20-4c58-a028-f170789e6203,Margaret Olson,Sales Executive,Apple,,,2024-11-17,aguilardonald@example.com,796.716.5173x4569,Marketing
bba767cb-71c9-4d6c-8f3a-746a4dec9340,Darren Jones,,Microsoft,91801.0,London,2024-09-29,andrew65@example.net,540-201-6479,Product
acf92aab-43c8-4de1-952c-5354fc4ac86f,Margaret Hebert,Software Engineer,Google,167454.0,New York,2024-07-24,rebecca49@example.net,543.432.5835,Marketing
bc52a79e-bd87-4e53-887a-2e2ededbf57d,Nicole Johnson,Software Engineer,Google,,Paris,2024-12-07,brandyvasquez@example.net,(611)744-0301,Human Resources
1cd303bb-b299-430d-a58d-231e895e2dfe,Alexander Jones,,Apple,58147.0,Paris,2024-06-26,aaronfrederick@example.org,,Marketing
b70b4f2c-3c99-429e-8703-4eba0dcc2db0,Daniel Gay,Sales Executive,Tesla,161809.0,Remote,2024-02-05,matthewskelly@example.net,001-354-942-3868x898,Marketing
633ffd30-18a6-40e1-9733-b511368324bb,Jason Hart,Marketing Manager,Microsoft,,Remote,2024-05-11,jdavis@example.org,(682)547-5952x9574,Marketing
f416c17d-e0f2-4e0f-8492-0be01233247b,Jimmy Griffith,Product Manager,Google,,Paris,2024-04-25,gabriel28@example.net,(634)928-9720,Sales
a28bdd76-0aff-4d4e-986a-9fda78dbad68,Sean Leonard,Software Engineer,Amazon,139954.0,Paris,2024-02-19,melissamerritt@example.com,3666821706,Sales
6b6dd97b-ccfa-4cee-b228-7d74056c621b,Whitney Henry,Sales Executive,Microsoft,98385.0,London,2024-07-08,william60@example.net,408-632-1281,Human Resources
c2dd788b-0887-46c3-9da8-c9a3ec0aa8a8,Jared Alvarado,Software Engineer,Apple,,New York,2024-09-29,diane62@example.net,473.527.5864x54605,Product
42aaa566-aceb-4991-af2d-1920578b71b3,Kevin Newton IV,HR Specialist,Facebook,186940.0,Berlin,2024-12-04,justinavila@example.org,001-593-353-2792x8366,Human Resources
3c3d26f8-9c2c-45ea-af09-ed1c0e9c783c,Patricia Little,HR Specialist,,162697.0,Berlin,2024-08-26,brianschmidt@example.net,(399)664-2770,Product
13647918-c894-4f71-bef9-d4a9c5c8eb75,Benjamin Gonzales,HR Specialist,Facebook,85575.0,San Francisco,2024-06-12,johnnyriddle@example.net,364.530.8371x523,Product
1655c1ad-9672-46c5-aef1-8f6f870dd675,David Miller,Marketing Manager,,,Remote,2024-06-27,catherine37@example.org,519.571.5846,
785ee6d2-af68-4c99-a388-790ef39f1316,Robert Gonzales,Data Scientist,Amazon,,Paris,2024-01-23,jimeneztina@example.net,964-428-7168x947,Marketing
b80b5898-c001-4f40-bd2a-64ddf3d2f0a9,Corey Martinez,HR Specialist,Google,99989.0,San Francisco,2024-10-13,psmith@example.org,001-388-334-6050,Human Resources
3ad90912-c8ec-42cf-8c13-f4cb39c0ddf4,William Walter,Product Manager,Amazon,,New York,2024-01-04,jessicawarner@example.org,(683)556-8302x62736,
88bfab49-04c0-4012-8e61-294fa511d89d,Jennifer Robinson,Data Scientist,Apple,,Remote,2024-08-19,maryrichardson@example.net,,Product
c405e642-c5cb-4047-8f52-18efcf03fce6,Kristen Moore,Data Scientist,Apple,,San Francisco,2024-11-09,monteskenneth@example.com,+1-387-348-1688x4963,Sales
5f07fecc-f92e-4772-9874-072cf8052184,Steven Mccarthy,Sales Executive,Facebook,,,2024-09-14,,001-611-610-8361x9064,Sales
6186aca7-12e1-49f3-90d5-3e8f0d2449ab,Stephen Bird,Data Scientist,,,London,2024-01-02,jessica19@example.com,,Marketing
f6fc77b0-9c46-4349-b42e-09cca9873066,Devin Martin,HR Specialist,Apple,,Paris,2024-09-06,,(252)844-9715,Engineering
fa14cdb9-98b3-4cf1-89e0-0b48db63b4c6,Stephanie Donovan,Sales Executive,Google,193391.0,,2024-11-13,jefferygutierrez@example.net,(695)330-4845,
7eaafa61-d725-48c1-af39-0bfc52ef526f,James Washington,Product Manager,Microsoft,180185.0,Remote,2024-03-10,kelleycarlos@example.net,8963870152,Human Resources
e6bc5a01-9ddc-4a6a-8810-ad8474edc17c,Ryan Rose,Sales Executive,Facebook,154496.0,Paris,2024-07-16,steven61@example.com,(523)385-8533,Human Resources
4140a97c-f1a4-4ee4-b6d1-57c0305100dd,Kathryn Wells,Marketing Manager,Apple,134775.0,New York,2024-06-10,joshua06@example.org,,Human Resources
1e9bcb5e-df65-459e-8e5b-7791e1cfc7b9,Alex Kaiser,Software Engineer,Apple,117483.0,San Francisco,2024-06-27,paul07@example.com,(314)516-1581x5989,Sales
9abb8a22-5d0c-4945-a58d-d03262f1dda5,Kristy Lee,Software Engineer,Google,,Remote,2024-06-14,taylormaxwell@example.org,(992)390-4365x0501,Engineering
095fa4ba-03fe-4ff4-89b0-3f938ea07d04,Jonathan Zamora,Product Manager,Apple,198089.0,San Francisco,2024-12-03,lisa95@example.net,7078718638,Marketing
7d261ad9-2fc8-4c3f-a69c-7ad35002f8fa,William Tanner,Product Manager,Apple,,San Francisco,2024-01-29,amy91@example.com,,Product
62256a5c-f631-40aa-8da4-b2a433747065,Mrs. Annette Mcdonald DVM,Marketing Manager,Tesla,,London,2024-08-03,jlawrence@example.org,001-320-687-3078x1484,Engineering
2cfe98ee-115b-4e31-a217-35577430d24f,Seth Bennett,Sales Executive,Apple,190191.0,San Francisco,2024-08-31,tjohnson@example.org,(932)488-9885,Human Resources
326a656f-80cd-471a-8184-a9d78fc4f0bb,Jessica Jones,Data Scientist,Google,,Berlin,2024-08-22,ebond@example.com,+1-640-300-0600,Engineering
18adae9c-44b1-42d8-9cb8-915dc0fd5380,Christina Strickland DDS,,Microsoft,,New York,2024-09-15,woodmatthew@example.net,634-628-4776,Engineering
72db0620-ff6e-4852-9f04-a7e236e1f5d4,Charles Farmer,Marketing Manager,Microsoft,,London,2024-08-24,phelpsjohn@example.com,934.609.5574x67036,Human Resources
eecdea2d-e756-4947-9567-f057222057be,Gary Alvarez,HR Specialist,Facebook,,Paris,2024-11-22,stevenpeters@example.org,351.930.1692,Product
9acb5735-4011-40ff-929f-bba1c360b400,Theresa Bishop,Data Scientist,Apple,164574.0,San Francisco,2024-11-20,,001-722-204-6649x256,Marketing
6e5f15cb-f927-4f37-bc77-819cabace957,Joshua Tran,Software Engineer,Tesla,181117.0,San Francisco,2024-03-06,matthewmontgomery@example.com,395-870-1614,Engineering
32a5b8f3-293d-4b67-b3f5-453d9e523707,Bethany Singh,Software Engineer,Apple,,Paris,2024-07-08,opatton@example.com,(376)650-5363,Sales
73ce7e43-6bb7-4f97-93c0-1f86500cc4e5,Justin Mccullough,Product Manager,Google,91300.0,New York,2024-01-09,rachelnguyen@example.com,(302)606-8974,Human Resources
a9e88d3e-63c6-45b8-a2a6-371e3db3efcd,Jose Barnes,Sales Executive,Apple,69673.0,,2024-04-06,ztownsend@example.net,001-625-537-3347,Marketing
8c9ef138-a244-4e2f-8de1-56d15e97011b,Melanie Martin,,Apple,,Paris,2024-10-08,,,
d82030e2-1ce2-4815-b972-efe4d1bf5288,Michelle Stafford,Marketing Manager,Microsoft,,New York,2024-07-01,helen50@example.net,399-403-9328x4438,Human Resources
2f17c5ee-5637-4dc9-8ab0-4f9fda07c1ce,Barbara Bishop,Marketing Manager,Microsoft,94074.0,London,2024-09-06,jwright@example.com,398.659.0075x8670,Human Resources
dc45fcc1-a1f4-403c-96f9-7fedd94b4b2f,Laura Peterson,Product Manager,Apple,185124.0,Berlin,2024-05-03,rholmes@example.org,482.866.6839,Human Resources
e2b16d88-3832-4205-b77a-0476cfc55a10,Savannah Williams,Marketing Manager,Apple,118369.0,London,2024-04-02,michellecarter@example.net,908-290-8130,Sales
24b0b854-0f8e-44f3-b9e4-26cd1587c013,Richard Nelson,Sales Executive,Google,,San Francisco,2024-10-26,vanessabarnes@example.net,838-842-6221x79537,Product
c06a7588-4d2a-43e4-b199-49f9954d39f8,Mary Petersen,,Google,72455.0,New York,2024-11-22,,001-610-454-2628x299,Engineering
16b8aa17-dd5c-4e0a-936c-652b7d87910d,Timothy Cox,Sales Executive,Tesla,55191.0,Remote,2024-02-29,ycunningham@example.com,001-603-939-3276x556,Sales
53ced3bb-2e9e-4eb8-ad6f-acf184dd218d,Christine Andrews,Software Engineer,Tesla,152130.0,New York,2024-05-21,rodriguezpatricia@example.net,001-918-252-9286,Engineering
63e47725-b718-4128-8abc-f860552ec896,John Fields,Marketing Manager,,,San Francisco,2024-02-17,robert61@example.org,+1-985-590-7955x9436,Engineering
39f00581-054d-43aa-8be8-babb81ae1ba7,James Cox,Product Manager,Apple,,London,2024-02-23,lisamartin@example.org,647.286.8143x772,Marketing
327a1e12-f63b-4ff1-a15c-11788a1536ef,Jeff Jones,Data Scientist,Facebook,,Berlin,2024-10-16,kristen75@example.org,(281)399-9938x6559,Sales
83f12705-5591-40ef-be80-33c8e51fb29e,Ariel Morales,Product Manager,Microsoft,,San Francisco,2024-05-01,andrew72@example.com,+1-849-836-0995x411,Product
b8b07416-e94c-481f-a264-3ccad16ab013,Traci Ramos,HR Specialist,Facebook,68237.0,,2024-10-04,sheltonkenneth@example.com,,Human Resources
19c578ba-fe74-4204-97b5-7cf0aaae50e5,Taylor Dunlap,Product Manager,Tesla,59335.0,New York,2024-08-07,rachael90@example.net,408-874-4810,Product
10bba822-6cf7-4caa-8031-33ec74bf99aa,Andrew Berry,Data Scientist,Apple,162602.0,San Francisco,2024-06-25,amanda83@example.org,7786617863,Human Resources
3df8c03f-300b-4db2-a524-baf0fc869479,William Rivera,Marketing Manager,Facebook,,,2024-06-07,ronaldmcclure@example.org,950.562.2792,Sales
9b849954-6fe6-42e0-89c9-601f8f0ba5e5,Dawn Key,Marketing Manager,Apple,,Remote,2024-08-08,heather72@example.com,001-473-207-2798,Human Resources
9bc5c454-60cc-4246-8041-783f5ef153b5,Linda Baker,Data Scientist,Tesla,130568.0,San Francisco,2024-05-09,,+1-926-267-6189,
f0c0ec44-c7aa-4beb-abbd-02413d5337eb,Cindy Jackson,,,154726.0,Berlin,2024-05-21,fletcherelizabeth@example.net,(301)371-5848x68976,Product
582ee9f9-8ec4-44e3-8dc5-20ce20797fd8,Rhonda Brown,Sales Executive,Microsoft,,Remote,2024-05-28,echoi@example.net,8057193277,Human Resources
75a4c27e-686b-40a8-b7f6-773d64488a48,Michael Wilson MD,Software Engineer,Google,,,2024-07-16,williamscassandra@example.com,001-967-930-5887x41946,Marketing
0538822c-d20f-47fb-aecc-2ba3b96d9e5b,Autumn Woods,,,,San Francisco,2024-06-17,,5773295219,Engineering
d6cefb67-68d5-4f67-96da-c9fe617afaef,Diana Cain DDS,Data Scientist,Microsoft,180443.0,Paris,2024-04-23,amywalker@example.com,(302)450-1530x74107,Product
71dd1361-86cc-47f0-9edd-da0cd46df727,Michael James,Data Scientist,Microsoft,,San Francisco,2024-03-15,donald92@example.net,357.719.1256x7100,
03b4af60-3f8f-4bab-bf0b-e312388fe1f3,Jason Moody,,Google,,Remote,2024-03-07,larsonteresa@example.org,,Marketing
db51e686-044a-4270-ae86-8e222eb52168,Anthony Blankenship,Marketing Manager,Amazon,154055.0,Paris,2024-02-25,brandon91@example.com,(482)547-2871x494,Product
61d31147-92cc-415f-9235-bbd75d633f60,Samantha Hoffman,Sales Executive,Amazon,,Berlin,2024-03-14,ztaylor@example.net,+1-632-287-5081x004,Engineering
a01f38b7-9122-4824-ab30-d1d78ad2a128,James Cruz,Data Scientist,Google,168345.0,,2024-03-18,andrewclay@example.com,613.378.9825,Sales
238ac88d-9331-4b9a-bd90-546aab187632,James Huynh,Software Engineer,Apple,105018.0,London,2024-03-19,lisabowen@example.net,420-937-1306x8559,Sales
85039d18-65d7-4972-abbf-be4e7cf60114,Stuart Roberts,Sales Executive,Tesla,,Remote,2024-11-19,ricky65@example.net,001-529-639-2042x44365,
9a6db137-18dd-4a4c-b9f8-7f0516596fcc,William Brown,Software Engineer,Microsoft,187662.0,London,2024-08-31,joyce22@example.net,(611)295-3613x17132,Engineering
796590ed-3f6f-4a37-a7eb-a9f32fbd5690,Sarah Carr,Marketing Manager,Amazon,,Paris,2024-05-15,gmartinez@example.com,3048438382,Human Resources
fbe8e6ac-af79-46d5-be5f-d2afabe92fcf,Alyssa Avery,Software Engineer,,,San Francisco,2024-10-05,hrogers@example.com,2575990597,Human Resources
e2581809-c2a4-48bb-8328-9487e112cb70,Carol Quinn,Product Manager,Microsoft,,,2024-03-09,smithdavid@example.org,8096546125,Marketing
53b7ca26-ecf9-4e33-81e6-40f34e011d57,James Lee,Data Scientist,Apple,,Paris,2024-01-17,riverssamantha@example.net,,
e033845d-e45c-4b17-a5dc-413718a3c90c,Kathryn Mcmahon,,Microsoft,,Berlin,2024-07-18,johnjohnson@example.org,,
5c3b2ce2-4ef0-4c22-9e2e-2a9c7e863f70,Christopher Rosales MD,,Amazon,124477.0,London,2024-06-03,austindonna@example.com,(672)736-9014x08658,Sales
54c4801d-2219-4eec-a513-bd4724b359b0,Christian Graves,Product Manager,,,New York,2024-06-08,anthony40@example.net,+1-907-222-0212x299,Human Resources
8f48ae7c-a06a-4c5a-aaf0-b60d17cc7117,Samantha Gonzalez,Software Engineer,,,Berlin,2024-01-07,kathleen01@example.net,,Human Resources
a0754959-7793-40fb-804a-9f1e48e5d00c,Nathan Simpson,Product Manager,Tesla,,San Francisco,2024-06-07,mcconnellalyssa@example.net,313.455.8934,Marketing
616c4a56-a203-416a-8d7b-0db187e23812,Ronnie Cohen,Marketing Manager,Tesla,190234.0,Paris,2024-11-24,ambermyers@example.net,490.913.7154,Engineering
fe653724-7467-4bfc-85e8-8c3f8e61619e,Anthony Robinson,Marketing Manager,Facebook,176488.0,Remote,2024-09-18,eanderson@example.com,777.725.7827,Sales
7b67d9a0-905b-40e8-8c93-102467641fac,Richard Newman,Data Scientist,Tesla,62079.0,Paris,2024-06-10,lindsey54@example.net,404.571.2723x91069,Sales
f5252239-b3a8-48ee-81d3-46c70cc1befb,Dustin Bauer,,Tesla,,,2024-05-14,michaelleblanc@example.com,769-536-4492,Product
d3508039-d735-41dd-933f-cced03e8cdaf,Michael Johnson DVM,HR Specialist,Amazon,,London,2024-11-20,lauraharris@example.com,712-610-2768x44134,Product
59c688df-9800-46e1-b0c0-12ae48d496de,Hannah Hernandez,Software Engineer,,180461.0,,2024-03-21,qbradley@example.com,7449946653,Human Resources
fcfb25d6-f22a-4f21-813f-914b6a9cc362,Alicia Bush,Marketing Manager,,169714.0,London,2024-04-27,frederick79@example.net,724.395.9350x5865,Human Resources
d749d1f0-e22f-44cd-8a67-a8767f307dac,Tina Bryant,Marketing Manager,Facebook,129754.0,London,2024-01-07,cabreragerald@example.org,+1-340-644-3100x517,Product
fa9e0243-5f24-40df-b263-61f474597346,Amanda Howell,Data Scientist,Facebook,,London,2024-06-30,frankschultz@example.com,5409934369,Sales
e8b8ed33-627a-47a1-b5aa-a6c8eeda10fa,Austin Coleman,HR Specialist,Microsoft,,Paris,2024-10-23,pdaniels@example.org,850.943.0188x6787,Engineering
240ff631-b55e-477b-872c-303be49a1ca4,Cody Elliott,,Microsoft,84823.0,Remote,2024-11-01,richardsluis@example.net,+1-393-808-7865x78658,Sales
eb1eb09d-0c04-41d7-904e-41ba9a9b7cab,Ashley Hall,Product Manager,Microsoft,,San Francisco,2024-02-24,ellen18@example.org,842.614.8827,Human Resources
9b5b016b-4320-47bd-9844-e6409c286a5f,Andrew Barnett,Data Scientist,Facebook,,Paris,2024-11-27,tammyflores@example.net,,Product
f3447b0f-e509-49e1-b2b9-0f8fe866affe,Justin Salazar,HR Specialist,Google,,Paris,2024-06-28,blake67@example.net,001-822-257-0257x0007,Human Resources
79a9eb8c-d3ee-44ca-b0ef-cb81ad1177f8,Barry Gonzalez,Marketing Manager,Google,155484.0,Remote,2024-06-25,thompsongarrett@example.com,469.855.7799x321,Sales
b2f8b83d-33fa-4848-a9b6-ac312c2456ca,Lauren Taylor,Product Manager,Facebook,,New York,2024-05-11,angelawhitaker@example.org,(379)384-5228x4575,Sales
33efd60b-55c8-4eb6-8302-af34aa69a3fc,Sherry Chavez,Data Scientist,Facebook,52699.0,Paris,2024-12-01,zwilliams@example.net,822.632.1169x02443,Engineering
7cb22d20-2396-4d49-bbf2-dbbe55f0ae09,Kevin Robbins,HR Specialist,Microsoft,138570.0,,2024-02-02,ochavez@example.com,001-293-583-4930x537,
e199d270-b021-42b3-934a-c939dca921c8,Paul Brown,Marketing Manager,Apple,103047.0,San Francisco,2024-05-23,sarahallen@example.com,(855)666-4302,Sales
d6ad2468-de88-4cf0-80b3-be4020d89846,Derrick Meyer,HR Specialist,Amazon,,,2024-06-29,ashley34@example.org,001-229-803-3228,Marketing
c9800150-6b2c-4a0c-a213-736506a705f3,Caitlin Martin,Data Scientist,Facebook,151434.0,New York,2024-12-06,morganmaddox@example.com,(601)947-3400x7823,Marketing
713f393f-e40b-4908-8c32-63211afa5e9e,Caroline Welch,Data Scientist,Tesla,137495.0,London,2024-09-14,amoore@example.net,(820)469-1393,Product
196b2094-36d1-4add-bf69-2d7488d967af,Karen Lam,Sales Executive,Tesla,95004.0,Remote,2024-01-24,chavezkathleen@example.net,557.276.8676,Engineering
50236270-908a-4d6a-af23-0be19b51b369,Steven Schmidt,,Microsoft,,Paris,2024-10-20,,+1-715-910-7016x706,
ab21ce4f-85b6-4db0-bf8e-02700030adf6,Victoria Butler,Data Scientist,Apple,,,2024-09-30,juliabranch@example.net,(308)987-2853,Product
d3a7adc6-877d-4983-a865-a3b748e05384,Thomas Harper,,Microsoft,,Remote,2024-08-18,mjones@example.com,001-570-362-4638,Marketing
d53df055-6e24-42c6-bcdf-797c75fa35c3,Erin Rosario,Marketing Manager,Apple,186128.0,London,2024-04-13,piercetroy@example.org,372-264-5821x0347,Engineering
ac3d5fe1-226a-4a66-afec-d02d9834daeb,Stephanie Jones,Product Manager,Tesla,,,2024-07-06,craigherrera@example.com,001-727-411-1053x622,
16f68ffa-4a29-4ef5-a06b-cdb5661d84c3,Jacob Clark,Sales Executive,Apple,,Remote,2024-10-06,larsonvirginia@example.org,(357)542-9187,Sales
97b8f8db-d362-45af-9667-c8cf8dd83bd4,Kathleen Allen,Software Engineer,Google,,Berlin,2024-11-10,,628.949.0052x390,
6a419386-e47e-46f3-9a99-5675c8775c6c,Miss Elizabeth Rodriguez,,Tesla,160757.0,,2024-08-31,michelleburke@example.net,481.293.0828x07162,Marketing
93210f28-537c-416d-81e7-1105d2ab9614,Rebecca Wilson,Marketing Manager,Microsoft,,New York,2024-11-20,nguyeneric@example.com,642-251-0187x9758,Product
f64b4faa-4106-4ba8-81f7-7448294097dd,Tammy Campbell,HR Specialist,,106539.0,New York,2024-11-23,,909-351-4742,Marketing
35f238ea-99a0-45b2-84b9-29377119d51a,Samantha Moore,Marketing Manager,Facebook,197358.0,Paris,2024-08-19,woodjacob@example.com,907-438-8593,Marketing
4fd1551b-a4ef-459a-9b68-16aea585ac11,Troy Sutton,Sales Executive,Apple,,San Francisco,2024-01-16,williamwolfe@example.net,8532704983,
31953ece-9bfb-4ab2-a353-d94e7d38fb10,Maria Sanford,HR Specialist,Microsoft,182881.0,Remote,2024-05-05,suttonmichael@example.com,,Human Resources
24b176eb-2aa3-4a75-9160-2c6c3e2c3c54,Darlene Wood,,Amazon,,,2024-03-17,davenportlori@example.org,6315921809,Marketing
bd45a719-a041-40e4-87bb-3f27b6141d5b,Kelly Dawson,,Microsoft,73562.0,,2024-06-25,liumatthew@example.com,615-974-4543x05671,Product
98cbc17d-a4e3-43f9-8f16-af32495369f6,Rebecca Meadows,Sales Executive,Tesla,,,2024-02-29,melanievazquez@example.org,(333)892-8247x1436,Marketing
804c227b-a1b5-49e9-8c07-fcdc2f34e768,Jesse Hanson,Data Scientist,,,London,2024-02-19,kylie17@example.net,749-552-3440x139,Engineering
f82834f4-6be8-4a03-a184-21f30fde655d,Cynthia Kennedy,Software Engineer,Tesla,,Berlin,2024-04-03,ferrellanna@example.com,453.436.4240,Engineering
7e6b6e80-44b9-4dd8-bf72-3bc35d8d2ce6,Brian Rodriguez,,Tesla,97069.0,London,2024-09-10,abigaildiaz@example.net,329-802-9694,Engineering
84992d5e-059c-4d23-8743-98168737f852,John Clayton,Sales Executive,Microsoft,114525.0,Paris,2024-04-19,elizabethramirez@example.net,601.846.7703x2529,Human Resources
720074e9-66f5-493f-a854-b1d0b84543cd,David Anderson,Product Manager,Facebook,128621.0,London,2024-11-11,,(820)495-8934x94185,Engineering
90a967ba-f16c-48fe-9345-c73f8ed1b387,Scott Johnson,Product Manager,Apple,,,2024-10-24,deborahgonzalez@example.com,518-885-1249x59691,
93a11c38-51d8-43dd-a3c8-27f680a8a089,Thomas Morris,Marketing Manager,Google,122939.0,,2024-04-11,mendozatimothy@example.net,979-320-7442x385,
e399b68a-c1dd-44aa-8ed5-8f5fab8a3fa9,Gina Lewis,Marketing Manager,Tesla,,Berlin,2024-07-07,kedwards@example.com,538.487.0525x0279,Engineering
e70866e3-f29f-4a65-ae91-b9267f787414,Barbara Reed,Product Manager,Microsoft,,,2024-05-28,katherinemcdonald@example.net,001-395-250-8692x9681,Engineering
e38aa1bb-4355-4463-86bb-eba6b999e1c1,Deborah Morrison,Product Manager,Tesla,,Berlin,2024-05-20,kathrynsmith@example.org,+1-402-591-1475x08970,Product
b3135809-a65b-4744-ae8d-427bd71dcb86,Ashley Le,Product Manager,Google,,Remote,2024-01-16,laura64@example.net,001-969-828-3704,
6b68b58f-d343-481a-b653-a31985873a81,Jennifer Turner,Marketing Manager,Apple,,Berlin,2024-11-14,qrodriguez@example.com,534.381.5195x12783,Human Resources
8bce7768-2ecd-438c-9bd1-b7013dc1d556,Jay Hall,Software Engineer,Amazon,91201.0,Berlin,2024-06-02,shannon42@example.com,001-525-732-3961x3534,Engineering
081946a3-ae4f-46b3-86f7-4de1f7fc6b25,Carol Hawkins,Marketing Manager,Tesla,53866.0,San Francisco,2024-03-12,carla49@example.com,745-219-6887x157,Product
f419ffac-9c64-43ae-aa2a-419f9945b632,Rebecca Smith,Sales Executive,Microsoft,,Remote,2024-02-16,rodriguezwayne@example.net,001-788-846-0763x5458,Engineering
586637c6-a904-49a7-ad6a-326a50bbbbb5,Andrew Watts,Product Manager,Apple,,Berlin,2024-04-24,manningamanda@example.org,001-226-798-5705x8723,Sales
cd6664ea-433e-4f67-80a0-947a65474fa2,John Reynolds,Data Scientist,Apple,76419.0,Berlin,2024-04-08,cynthia98@example.net,001-573-921-8123x08384,
f1a7bd0b-25b7-438c-aab6-9ba5d8cee21a,Brett Foster,Data Scientist,,,London,2024-03-30,michelle44@example.com,467-708-9900,
94ace2d4-df91-465b-9d79-c608bbbb15af,Robert Sosa,Product Manager,Tesla,,,2024-07-20,ronaldjohnson@example.org,(483)392-1622,Marketing
